model_name,country,country_code,language,condition,PC1,PC2,data_source
gemma-3-4b-it,Ecuador,218,en,imitation,-0.2359,1.1211,LLM
gemma-3-4b-it,Ecuador,218,es,imitation,-0.1313,0.9886,LLM
gemma-3-4b-it,Egypt,818,ar,imitation,1.5931,-0.4698,LLM
gemma-3-4b-it,Egypt,818,en,imitation,-0.4553,0.2492,LLM
gemma-3-4b-it,France,250,en,imitation,0.9337,2.6662,LLM
gemma-3-4b-it,France,250,fr,imitation,5.1986,1.9603,LLM
gemma-3-4b-it,Germany,276,de,imitation,3.8795,2.9174,LLM
gemma-3-4b-it,Germany,276,en,imitation,0.7944,2.4889,LLM
gemma-3-4b-it,Ghana,288,en-native,imitation,-0.316,0.4265,LLM
gemma-3-4b-it,Guatemala,320,en,imitation,-1.8447,1.4896,LLM
gemma-3-4b-it,Guatemala,320,es,imitation,-2.8085,2.8088,LLM
gemma-3-4b-it,Haiti,332,en,imitation,-0.4378,0.2206,LLM
gemma-3-4b-it,Haiti,332,fr,imitation,0.9498,0.3169,LLM
gemma-3-4b-it,Hong Kong,344,en-native,imitation,0.3166,2.2852,LLM
gemma-3-4b-it,Hong Kong,344,zh-cn,imitation,0.5905,2.3297,LLM
gemma-3-4b-it,Hong Kong,344,zh-hk,imitation,-1.658,0.7016,LLM
gemma-3-4b-it,Iraq,368,ar,imitation,1.2828,-0.6115,LLM
gemma-3-4b-it,Iraq,368,en,imitation,-0.865,1.4371,LLM
gemma-3-4b-it,Ireland,372,en-native,imitation,1.2215,1.2724,LLM
gemma-3-4b-it,Italy,380,en,imitation,-0.4242,2.4395,LLM
gemma-3-4b-it,Italy,380,it,imitation,1.2322,1.9126,LLM
gemma-3-4b-it,Japan,392,en,imitation,-0.7374,1.4534,LLM
gemma-3-4b-it,Japan,392,ja,imitation,-0.0579,-0.3724,LLM
gemma-3-4b-it,Jordan,400,ar,imitation,2.5378,-0.4649,LLM
gemma-3-4b-it,Jordan,400,en,imitation,-0.8825,1.4658,LLM
gemma-3-4b-it,Kazakhstan,398,en,imitation,0.3166,2.2852,LLM
gemma-3-4b-it,Kazakhstan,398,ru,imitation,0.3034,0.4624,LLM
gemma-3-4b-it,Kenya,404,en-native,imitation,-0.1941,0.6325,LLM
gemma-3-4b-it,"Korea, Republic of",410,en,imitation,-0.7374,1.4534,LLM
gemma-3-4b-it,"Korea, Republic of",410,ko,imitation,0.7395,0.9149,LLM
gemma-3-4b-it,Kuwait,414,ar,imitation,0.7378,-1.1141,LLM
gemma-3-4b-it,Kuwait,414,en,imitation,-0.7117,0.176,LLM
gemma-3-4b-it,Kyrgyzstan,417,en,imitation,-0.2116,0.6611,LLM
gemma-3-4b-it,Kyrgyzstan,417,ru,imitation,-0.8734,-0.0756,LLM
gemma-3-4b-it,Lebanon,422,ar,imitation,1.1658,-0.5075,LLM
gemma-3-4b-it,Lebanon,422,en,imitation,0.073,1.8733,LLM
gemma-3-4b-it,Libya,434,ar,imitation,-1.6247,-1.5068,LLM
gemma-3-4b-it,Libya,434,en,imitation,-1.1564,1.4212,LLM
gemma-3-4b-it,Luxembourg,442,de,imitation,3.6582,2.7869,LLM
gemma-3-4b-it,Luxembourg,442,en,imitation,1.0507,2.5621,LLM
gemma-3-4b-it,Luxembourg,442,fr,imitation,5.0768,1.7544,LLM
gemma-3-4b-it,Macao,446,en,imitation,0.5555,2.3871,LLM
gemma-3-4b-it,Macao,446,pt,imitation,0.9933,1.8107,LLM
gemma-3-4b-it,Macao,446,zh-cn,imitation,0.3949,0.4238,LLM
gemma-3-4b-it,Malaysia,458,en-native,imitation,0.3166,2.2852,LLM
gemma-3-4b-it,Mali,466,en,imitation,-0.4378,0.2206,LLM
gemma-3-4b-it,Mali,466,fr,imitation,2.3459,-0.1005,LLM
gemma-3-4b-it,Malta,470,en-native,imitation,0.8608,0.9645,LLM
gemma-3-4b-it,Mexico,484,en,imitation,-0.4067,2.4109,LLM
gemma-3-4b-it,Mexico,484,es,imitation,0.008,1.1659,LLM
gemma-3-4b-it,Morocco,504,ar,imitation,2.6898,-0.6263,LLM
gemma-3-4b-it,Morocco,504,en,imitation,-0.4728,0.2779,LLM
gemma-3-4b-it,New Zealand,554,en-native,imitation,2.8674,1.3595,LLM
gemma-3-4b-it,Nicaragua,558,en,imitation,-0.3402,0.8865,LLM
gemma-3-4b-it,Nicaragua,558,es,imitation,-0.957,0.2945,LLM
gemma-3-4b-it,Nigeria,566,en-native,imitation,-0.4378,0.2206,LLM
gemma-3-4b-it,Pakistan,586,en-native,imitation,-0.9,1.4945,LLM
gemma-3-4b-it,Palestine,275,ar,imitation,2.4762,0.3975,LLM
gemma-3-4b-it,Palestine,275,en,imitation,-0.865,1.4371,LLM
gemma-3-4b-it,Peru,604,en,imitation,-0.2359,1.1211,LLM
gemma-3-4b-it,Peru,604,es,imitation,-0.0095,1.1945,LLM
gemma-3-4b-it,Philippines,608,en-native,imitation,0.622,0.8627,LLM
gemma-3-4b-it,Portugal,620,en,imitation,0.5555,2.3871,LLM
gemma-3-4b-it,Portugal,620,pt,imitation,1.7673,4.3596,LLM
gemma-3-4b-it,Puerto Rico,630,en-native,imitation,-0.1189,1.017,LLM
gemma-3-4b-it,Puerto Rico,630,es,imitation,-0.536,3.6899,LLM
gemma-3-4b-it,Qatar,634,ar,imitation,0.9766,-1.0122,LLM
gemma-3-4b-it,Qatar,634,en,imitation,-0.7117,0.176,LLM
gemma-3-4b-it,Russian Federation,643,en,imitation,-0.6388,1.8777,LLM
gemma-3-4b-it,Russian Federation,643,ru,imitation,0.0029,2.0388,LLM
gemma-3-4b-it,Rwanda,646,en-native,imitation,-1.4918,-0.6112,LLM
gemma-3-4b-it,Rwanda,646,fr,imitation,0.6328,-0.4864,LLM
gemma-3-4b-it,Singapore,702,en-native,imitation,0.7678,0.3216,LLM
gemma-3-4b-it,Singapore,702,zh-cn,imitation,-0.4635,1.498,LLM
gemma-3-4b-it,South Africa,710,en-native,imitation,0.3166,2.2852,LLM
gemma-3-4b-it,Spain,724,en,imitation,-0.4242,2.4395,LLM
gemma-3-4b-it,Spain,724,es,imitation,-0.4745,0.8083,LLM
gemma-3-4b-it,Switzerland,756,de,imitation,4.0014,3.1234,LLM
gemma-3-4b-it,Switzerland,756,en,imitation,1.1726,2.7681,LLM
gemma-3-4b-it,Switzerland,756,fr,imitation,4.9598,1.8585,LLM
gemma-3-4b-it,Switzerland,756,it,imitation,3.2037,2.3648,LLM
gemma-3-4b-it,"Taiwan, Province of China",158,en,imitation,0.3166,2.2852,LLM
gemma-3-4b-it,"Taiwan, Province of China",158,zh-tw,imitation,-0.5759,1.4688,LLM
gemma-3-4b-it,Trinidad and Tobago,780,en-native,imitation,-0.3577,0.9151,LLM
gemma-3-4b-it,Tunisia,788,ar,imitation,2.5553,-0.4936,LLM
gemma-3-4b-it,Tunisia,788,en,imitation,0.073,1.8733,LLM
gemma-3-4b-it,United Kingdom,826,en-native,imitation,1.0507,2.5621,LLM
gemma-3-4b-it,United States of America,840,en-native,imitation,0.8294,2.4316,LLM
gemma-3-4b-it,Uruguay,858,en,imitation,-0.4242,2.4395,LLM
gemma-3-4b-it,Uruguay,858,es,imitation,0.597,1.6114,LLM
gemma-3-4b-it,Venezuela,862,en,imitation,-0.6455,2.309,LLM
gemma-3-4b-it,Venezuela,862,es,imitation,-0.1313,0.9886,LLM
gemma-3-4b-it,Yemen,887,ar,imitation,1.2588,0.1355,LLM
gemma-3-4b-it,Yemen,887,en,imitation,-1.2607,1.1866,LLM
gemma-3-4b-it,Zambia,894,en-native,imitation,0.7613,1.04,LLM
gemma-3-4b-it,Zimbabwe,716,en-native,imitation,-1.7228,1.6955,LLM
gpt-4o,Algeria,12,ar,imitation,-0.8525,-1.4075,LLM
gpt-4o,Algeria,12,en,imitation,-1.5304,-1.8134,LLM
gpt-4o,Argentina,32,en,imitation,1.6417,0.1989,LLM
gpt-4o,Argentina,32,es,imitation,2.1942,1.363,LLM
gpt-4o,Australia,36,en-native,imitation,5.2979,1.6785,LLM
gpt-4o,Austria,40,de,imitation,1.8854,0.6108,LLM
gpt-4o,Austria,40,en,imitation,3.2509,1.3717,LLM
gpt-4o,Belarus,112,en,imitation,-0.8791,0.3696,LLM
gpt-4o,Belarus,112,ru,imitation,-0.1577,0.9853,LLM
gpt-4o,Belgium,56,de,imitation,4.0382,1.9551,LLM
gpt-4o,Belgium,56,en,imitation,3.0345,2.7546,LLM
gpt-4o,Belgium,56,fr,imitation,2.8409,3.1181,LLM
gpt-4o,Bolivia,68,en,imitation,-0.2529,-0.9978,LLM
gpt-4o,Bolivia,68,es,imitation,0.3467,-0.5881,LLM
gpt-4o,Brazil,76,en,imitation,0.6206,-0.5435,LLM
gpt-4o,Brazil,76,pt,imitation,1.0325,0.8946,LLM
gpt-4o,Burkina Faso,854,en,imitation,-1.5129,-1.842,LLM
gpt-4o,Burkina Faso,854,fr,imitation,-2.4713,-0.5772,LLM
gpt-4o,Canada,124,en-native,imitation,4.4413,1.4856,LLM
gpt-4o,Canada,124,fr,imitation,4.2653,1.8205,LLM
gpt-4o,Chile,152,en,imitation,0.3642,-0.6167,LLM
gpt-4o,Chile,152,es,imitation,0.3152,0.879,LLM
gpt-4o,China,156,en,imitation,-0.1172,0.4282,LLM
gpt-4o,China,156,zh-cn,imitation,-0.0822,0.3709,LLM
gpt-4o,Colombia,170,en,imitation,0.2423,-0.8227,LLM
gpt-4o,Colombia,170,es,imitation,0.4987,-0.7495,LLM
gpt-4o,Ecuador,218,en,imitation,0.9269,-2.1321,LLM
gpt-4o,Ecuador,218,es,imitation,0.2599,-0.8514,LLM
gpt-4o,Egypt,818,ar,imitation,-0.7306,-1.2015,LLM
gpt-4o,Egypt,818,en,imitation,-1.5304,-1.8134,LLM
gpt-4o,France,250,en,imitation,2.4776,3.6806,LLM
gpt-4o,France,250,fr,imitation,1.4209,4.5696,LLM
gpt-4o,Germany,276,de,imitation,2.4379,1.7749,LLM
gpt-4o,Germany,276,en,imitation,3.9151,2.2005,LLM
gpt-4o,Ghana,288,en-native,imitation,-0.1118,-2.8459,LLM
gpt-4o,Guatemala,320,en,imitation,-0.7963,-1.5364,LLM
gpt-4o,Guatemala,320,es,imitation,-0.3186,-1.3327,LLM
gpt-4o,Haiti,332,en,imitation,-1.2916,-1.7115,LLM
gpt-4o,Haiti,332,fr,imitation,-1.4917,-0.6296,LLM
gpt-4o,Hong Kong,344,en-native,imitation,0.5637,1.6009,LLM
gpt-4o,Hong Kong,344,zh-cn,imitation,-0.2857,2.6185,LLM
gpt-4o,Hong Kong,344,zh-hk,imitation,0.1414,1.402,LLM
gpt-4o,Iraq,368,ar,imitation,-1.3302,-1.6112,LLM
gpt-4o,Iraq,368,en,imitation,-1.7412,-1.9797,LLM
gpt-4o,Ireland,372,en-native,imitation,3.2333,1.4003,LLM
gpt-4o,Italy,380,en,imitation,1.164,-0.0049,LLM
gpt-4o,Italy,380,it,imitation,1.2146,1.4154,LLM
gpt-4o,Japan,392,en,imitation,0.9734,0.413,LLM
gpt-4o,Japan,392,ja,imitation,0.3025,1.2177,LLM
gpt-4o,Jordan,400,ar,imitation,-1.2741,-1.7402,LLM
gpt-4o,Jordan,400,en,imitation,-1.5304,-1.8134,LLM
gpt-4o,Kazakhstan,398,en,imitation,-0.5913,-1.0242,LLM
gpt-4o,Kazakhstan,398,ru,imitation,-0.5738,-1.0529,LLM
gpt-4o,Kenya,404,en-native,imitation,-1.2916,-1.7115,LLM
gpt-4o,"Korea, Republic of",410,en,imitation,0.252,-0.2026,LLM
gpt-4o,"Korea, Republic of",410,ko,imitation,0.6814,1.2069,LLM
gpt-4o,Kuwait,414,ar,imitation,-1.7518,-1.9439,LLM
gpt-4o,Kuwait,414,en,imitation,-0.8003,-3.216,LLM
gpt-4o,Kyrgyzstan,417,en,imitation,-0.7481,-1.1729,LLM
gpt-4o,Kyrgyzstan,417,ru,imitation,-0.6088,-0.9956,LLM
gpt-4o,Lebanon,422,ar,imitation,-0.0805,0.6285,LLM
gpt-4o,Lebanon,422,en,imitation,-1.2796,-0.1909,LLM
gpt-4o,Libya,434,ar,imitation,-1.7518,-1.9439,LLM
gpt-4o,Libya,434,en,imitation,-1.9801,-2.0816,LLM
gpt-4o,Luxembourg,442,de,imitation,4.4371,-0.481,LLM
gpt-4o,Luxembourg,442,en,imitation,4.6414,0.4037,LLM
gpt-4o,Luxembourg,442,fr,imitation,5.6276,-0.3672,LLM
gpt-4o,Macao,446,en,imitation,0.7297,0.0011,LLM
gpt-4o,Macao,446,pt,imitation,1.6038,0.1654,LLM
gpt-4o,Macao,446,zh-cn,imitation,0.7592,1.493,LLM
gpt-4o,Malaysia,458,en-native,imitation,-1.0304,-1.3283,LLM
gpt-4o,Mali,466,en,imitation,-1.2916,-1.7115,LLM
gpt-4o,Mali,466,fr,imitation,-2.6927,-0.7077,LLM
gpt-4o,Malta,470,en-native,imitation,1.1329,-2.1196,LLM
gpt-4o,Mexico,484,en,imitation,1.5265,-1.7224,LLM
gpt-4o,Mexico,484,es,imitation,0.3769,-0.9554,LLM
gpt-4o,Morocco,504,ar,imitation,-0.8525,-1.4075,LLM
gpt-4o,Morocco,504,en,imitation,-1.2916,-1.7115,LLM
gpt-4o,New Zealand,554,en-native,imitation,5.6211,0.3512,LLM
gpt-4o,Nicaragua,558,en,imitation,-0.7963,-1.5364,LLM
gpt-4o,Nicaragua,558,es,imitation,-0.8138,-1.5078,LLM
gpt-4o,Nigeria,566,en-native,imitation,-1.5304,-1.8134,LLM
gpt-4o,Pakistan,586,en-native,imitation,-1.9801,-2.0816,LLM
gpt-4o,Palestine,275,ar,imitation,-1.2741,-1.7402,LLM
gpt-4o,Palestine,275,en,imitation,-1.5304,-1.8134,LLM
gpt-4o,Peru,604,en,imitation,0.3642,-0.6167,LLM
gpt-4o,Peru,604,es,imitation,0.2248,-0.794,LLM
gpt-4o,Philippines,608,en-native,imitation,-0.3186,-1.3327,LLM
gpt-4o,Portugal,620,en,imitation,1.6417,0.1989,LLM
gpt-4o,Portugal,620,pt,imitation,1.6417,0.1989,LLM
gpt-4o,Puerto Rico,630,en-native,imitation,1.6435,-1.8265,LLM
gpt-4o,Puerto Rico,630,es,imitation,0.8371,-0.723,LLM
gpt-4o,Qatar,634,ar,imitation,-1.6394,-3.4376,LLM
gpt-4o,Qatar,634,en,imitation,-1.6569,-3.4089,LLM
gpt-4o,Russian Federation,643,en,imitation,-0.2257,-0.4064,LLM
gpt-4o,Russian Federation,643,ru,imitation,0.2695,-0.2313,LLM
gpt-4o,Rwanda,646,en-native,imitation,-1.2741,-1.7402,LLM
gpt-4o,Rwanda,646,fr,imitation,-2.0147,-0.3018,LLM
gpt-4o,Singapore,702,en-native,imitation,0.7297,0.0011,LLM
gpt-4o,Singapore,702,zh-cn,imitation,1.4252,0.3784,LLM
gpt-4o,South Africa,710,en-native,imitation,-0.063,0.5998,LLM
gpt-4o,Spain,724,en,imitation,2.6247,2.6882,LLM
gpt-4o,Spain,724,es,imitation,1.4582,1.8273,LLM
gpt-4o,Switzerland,756,de,imitation,5.4168,-0.5335,LLM
gpt-4o,Switzerland,756,en,imitation,5.498,0.5966,LLM
gpt-4o,Switzerland,756,fr,imitation,3.2856,1.8729,LLM
gpt-4o,Switzerland,756,it,imitation,3.4857,0.791,LLM
gpt-4o,"Taiwan, Province of China",158,en,imitation,1.6514,0.8189,LLM
gpt-4o,"Taiwan, Province of China",158,zh-tw,imitation,1.7194,2.2106,LLM
gpt-4o,Trinidad and Tobago,780,en-native,imitation,0.805,-2.3381,LLM
gpt-4o,Tunisia,788,ar,imitation,-0.1311,-0.7918,LLM
gpt-4o,Tunisia,788,en,imitation,-1.2916,-1.7115,LLM
gpt-4o,United Kingdom,826,en-native,imitation,4.8533,2.9237,LLM
gpt-4o,United States of America,840,en-native,imitation,2.8346,2.0236,LLM
gpt-4o,Uruguay,858,en,imitation,1.8614,1.3578,LLM
gpt-4o,Uruguay,858,es,imitation,2.1137,0.7484,LLM
gpt-4o,Venezuela,862,en,imitation,-0.063,0.5998,LLM
gpt-4o,Venezuela,862,es,imitation,-0.0455,0.5712,LLM
gpt-4o,Yemen,887,ar,imitation,-1.9801,-2.0816,LLM
gpt-4o,Yemen,887,en,imitation,-1.9801,-2.0816,LLM
gpt-4o,Zambia,894,en-native,imitation,-1.2741,-1.7402,LLM
gpt-4o,Zimbabwe,716,en-native,imitation,-1.0808,-1.5452,LLM
gpt-4o-mini,Algeria,12,ar,imitation,-0.3928,-0.4647,LLM
gpt-4o-mini,Algeria,12,en,imitation,-2.4073,-0.865,LLM
gpt-4o-mini,Argentina,32,en,imitation,4.1359,2.9906,LLM
gpt-4o-mini,Argentina,32,es,imitation,3.0508,1.5559,LLM
gpt-4o-mini,Australia,36,en-native,imitation,5.7375,3.6292,LLM
gpt-4o-mini,Austria,40,de,imitation,4.3106,2.0126,LLM
gpt-4o-mini,Austria,40,en,imitation,3.1136,2.617,LLM
gpt-4o-mini,Belarus,112,en,imitation,-1.9465,0.0103,LLM
gpt-4o-mini,Belarus,112,ru,imitation,-0.2613,0.4607,LLM
gpt-4o-mini,Belgium,56,de,imitation,4.7883,2.2163,LLM
gpt-4o-mini,Belgium,56,en,imitation,5.744,2.9109,LLM
gpt-4o-mini,Belgium,56,fr,imitation,4.8058,2.1877,LLM
gpt-4o-mini,Bolivia,68,en,imitation,2.2949,-1.2493,LLM
gpt-4o-mini,Bolivia,68,es,imitation,2.5407,-1.1403,LLM
gpt-4o-mini,Brazil,76,en,imitation,4.3573,1.5506,LLM
gpt-4o-mini,Brazil,76,pt,imitation,2.3611,2.1353,LLM
gpt-4o-mini,Burkina Faso,854,en,imitation,-0.5906,-2.0677,LLM
gpt-4o-mini,Burkina Faso,854,fr,imitation,0.4241,-2.1775,LLM
gpt-4o-mini,Canada,124,en-native,imitation,5.7615,2.8822,LLM
gpt-4o-mini,Canada,124,fr,imitation,6.0908,0.7127,LLM
gpt-4o-mini,Chile,152,en,imitation,3.2846,0.9602,LLM
gpt-4o-mini,Chile,152,es,imitation,3.5528,1.2997,LLM
gpt-4o-mini,China,156,en,imitation,-0.389,0.0808,LLM
gpt-4o-mini,China,156,zh-cn,imitation,0.7191,0.8527,LLM
gpt-4o-mini,Colombia,170,en,imitation,3.0409,0.5483,LLM
gpt-4o-mini,Colombia,170,es,imitation,4.4422,0.8285,LLM
gpt-4o-mini,Ecuador,218,en,imitation,1.8819,-1.0327,LLM
gpt-4o-mini,Ecuador,218,es,imitation,2.9904,-0.8721,LLM
gpt-4o-mini,Egypt,818,ar,imitation,-1.7518,-1.9439,LLM
gpt-4o-mini,Egypt,818,en,imitation,-3.2639,-1.058,LLM
gpt-4o-mini,France,250,en,imitation,6.3754,2.579,LLM
gpt-4o-mini,France,250,fr,imitation,6.2225,2.7421,LLM
gpt-4o-mini,Germany,276,de,imitation,3.5382,2.3797,LLM
gpt-4o-mini,Germany,276,en,imitation,4.7818,2.9347,LLM
gpt-4o-mini,Ghana,288,en-native,imitation,0.5892,-3.2021,LLM
gpt-4o-mini,Guatemala,320,en,imitation,0.5729,-0.3812,LLM
gpt-4o-mini,Guatemala,320,es,imitation,0.6197,-0.1722,LLM
gpt-4o-mini,Haiti,332,en,imitation,-1.7237,-2.0084,LLM
gpt-4o-mini,Haiti,332,fr,imitation,-1.1537,-0.873,LLM
gpt-4o-mini,Hong Kong,344,en-native,imitation,1.3634,2.2953,LLM
gpt-4o-mini,Hong Kong,344,zh-cn,imitation,3.4978,2.8374,LLM
gpt-4o-mini,Hong Kong,344,zh-hk,imitation,1.3569,3.0137,LLM
gpt-4o-mini,Iraq,368,ar,imitation,-2.3897,-0.8937,LLM
gpt-4o-mini,Iraq,368,en,imitation,-3.2639,-1.058,LLM
gpt-4o-mini,Ireland,372,en-native,imitation,4.8823,1.287,LLM
gpt-4o-mini,Italy,380,en,imitation,3.9026,1.3395,LLM
gpt-4o-mini,Italy,380,it,imitation,3.244,0.5475,LLM
gpt-4o-mini,Japan,392,en,imitation,1.8628,-0.0582,LLM
gpt-4o-mini,Japan,392,ja,imitation,2.7321,-0.2039,LLM
gpt-4o-mini,Jordan,400,ar,imitation,-0.3518,-1.9658,LLM
gpt-4o-mini,Jordan,400,en,imitation,-1.4647,-2.232,LLM
gpt-4o-mini,Kazakhstan,398,en,imitation,0.5874,-1.1767,LLM
gpt-4o-mini,Kazakhstan,398,ru,imitation,1.4159,-0.9193,LLM
gpt-4o-mini,Kenya,404,en-native,imitation,-0.3623,-1.93,LLM
gpt-4o-mini,"Korea, Republic of",410,en,imitation,0.4152,-0.6898,LLM
gpt-4o-mini,"Korea, Republic of",410,ko,imitation,1.0605,1.4843,LLM
gpt-4o-mini,Kuwait,414,ar,imitation,-0.3518,-1.9658,LLM
gpt-4o-mini,Kuwait,414,en,imitation,-1.4647,-2.232,LLM
gpt-4o-mini,Kyrgyzstan,417,en,imitation,0.2267,-1.4845,LLM
gpt-4o-mini,Kyrgyzstan,417,ru,imitation,1.0833,-1.2916,LLM
gpt-4o-mini,Lebanon,422,ar,imitation,-0.4032,1.6843,LLM
gpt-4o-mini,Lebanon,422,en,imitation,-1.7493,0.9704,LLM
gpt-4o-mini,Libya,434,ar,imitation,-1.0178,-0.8511,LLM
gpt-4o-mini,Libya,434,en,imitation,-3.2639,-1.058,LLM
gpt-4o-mini,Luxembourg,442,de,imitation,5.2155,0.9998,LLM
gpt-4o-mini,Luxembourg,442,en,imitation,7.2291,0.354,LLM
gpt-4o-mini,Luxembourg,442,fr,imitation,5.1112,0.7652,LLM
gpt-4o-mini,Macao,446,en,imitation,1.1744,0.7751,LLM
gpt-4o-mini,Macao,446,pt,imitation,1.4483,0.8197,LLM
gpt-4o-mini,Macao,446,zh-cn,imitation,1.8447,0.7802,LLM
gpt-4o-mini,Malaysia,458,en-native,imitation,-0.1185,-0.3147,LLM
gpt-4o-mini,Mali,466,en,imitation,-1.4472,-2.2607,LLM
gpt-4o-mini,Mali,466,fr,imitation,0.1783,-2.2865,LLM
gpt-4o-mini,Malta,470,en-native,imitation,3.1507,-2.0505,LLM
gpt-4o-mini,Mexico,484,en,imitation,2.1207,-0.9308,LLM
gpt-4o-mini,Mexico,484,es,imitation,5.0732,-0.2289,LLM
gpt-4o-mini,Morocco,504,ar,imitation,-0.141,-1.7995,LLM
gpt-4o-mini,Morocco,504,en,imitation,-0.3693,-1.9372,LLM
gpt-4o-mini,New Zealand,554,en-native,imitation,7.2466,0.3253,LLM
gpt-4o-mini,Nicaragua,558,en,imitation,0.6772,-0.1466,LLM
gpt-4o-mini,Nicaragua,558,es,imitation,2.4189,-1.3462,LLM
gpt-4o-mini,Nigeria,566,en-native,imitation,-2.3897,-0.8937,LLM
gpt-4o-mini,Pakistan,586,en-native,imitation,-2.3897,-0.8937,LLM
gpt-4o-mini,Palestine,275,ar,imitation,0.2753,-0.2076,LLM
gpt-4o-mini,Palestine,275,en,imitation,-0.392,0.6348,LLM
gpt-4o-mini,Peru,604,en,imitation,1.3552,0.2593,LLM
gpt-4o-mini,Peru,604,es,imitation,1.6465,-0.9791,LLM
gpt-4o-mini,Philippines,608,en-native,imitation,1.7835,-2.6927,LLM
gpt-4o-mini,Portugal,620,en,imitation,3.9266,0.5925,LLM
gpt-4o-mini,Portugal,620,pt,imitation,6.0253,2.2354,LLM
gpt-4o-mini,Puerto Rico,630,en-native,imitation,5.4507,-0.5742,LLM
gpt-4o-mini,Puerto Rico,630,es,imitation,5.2301,-0.0802,LLM
gpt-4o-mini,Qatar,634,ar,imitation,1.5688,-3.2545,LLM
gpt-4o-mini,Qatar,634,en,imitation,-0.2849,-3.3664,LLM
gpt-4o-mini,Russian Federation,643,en,imitation,-1.6313,0.4113,LLM
gpt-4o-mini,Russian Federation,643,ru,imitation,0.2212,0.9745,LLM
gpt-4o-mini,Rwanda,646,en-native,imitation,-0.5731,-2.0964,LLM
gpt-4o-mini,Rwanda,646,fr,imitation,-0.7839,-2.2627,LLM
gpt-4o-mini,Singapore,702,en-native,imitation,1.3978,-0.6006,LLM
gpt-4o-mini,Singapore,702,zh-cn,imitation,1.2318,0.9992,LLM
gpt-4o-mini,South Africa,710,en-native,imitation,2.9573,1.5725,LLM
gpt-4o-mini,Spain,724,en,imitation,6.7954,2.2889,LLM
gpt-4o-mini,Spain,724,es,imitation,5.6462,1.9579,LLM
gpt-4o-mini,Switzerland,756,de,imitation,4.8058,2.1877,LLM
gpt-4o-mini,Switzerland,756,en,imitation,6.028,0.2759,LLM
gpt-4o-mini,Switzerland,756,fr,imitation,5.233,0.9711,LLM
gpt-4o-mini,Switzerland,756,it,imitation,5.4331,-0.1108,LLM
gpt-4o-mini,"Taiwan, Province of China",158,en,imitation,4.0269,0.1446,LLM
gpt-4o-mini,"Taiwan, Province of China",158,zh-tw,imitation,4.7403,2.1398,LLM
gpt-4o-mini,Trinidad and Tobago,780,en-native,imitation,4.5543,-1.786,LLM
gpt-4o-mini,Tunisia,788,ar,imitation,0.0568,-0.1964,LLM
gpt-4o-mini,Tunisia,788,en,imitation,-1.9857,-0.5323,LLM
gpt-4o-mini,United Kingdom,826,en-native,imitation,5.7375,3.6292,LLM
gpt-4o-mini,United States of America,840,en-native,imitation,5.1379,3.2195,LLM
gpt-4o-mini,Uruguay,858,en,imitation,6.1646,2.4126,LLM
gpt-4o-mini,Uruguay,858,es,imitation,6.3995,1.832,LLM
gpt-4o-mini,Venezuela,862,en,imitation,-0.0473,1.6821,LLM
gpt-4o-mini,Venezuela,862,es,imitation,1.0694,0.096,LLM
gpt-4o-mini,Yemen,887,ar,imitation,-2.8192,-2.3032,LLM
gpt-4o-mini,Yemen,887,en,imitation,-3.4747,-1.2243,LLM
gpt-4o-mini,Zambia,894,en-native,imitation,-0.5731,-2.0964,LLM
gpt-4o-mini,Zimbabwe,716,en-native,imitation,-0.5787,-0.5471,LLM
gpt-5.1,Algeria,12,ar,imitation,-1.7412,-1.9797,LLM
gpt-5.1,Algeria,12,en,imitation,-1.9801,-2.0816,LLM
gpt-5.1,Argentina,32,en,imitation,2.7639,2.948,LLM
gpt-5.1,Argentina,32,es,imitation,1.8498,1.4778,LLM
gpt-5.1,Australia,36,en-native,imitation,5.0729,4.0826,LLM
gpt-5.1,Austria,40,de,imitation,2.9978,3.8403,LLM
gpt-5.1,Austria,40,en,imitation,3.3578,3.7036,LLM
gpt-5.1,Belarus,112,en,imitation,-0.6095,0.8637,LLM
gpt-5.1,Belarus,112,ru,imitation,-0.4246,0.9479,LLM
gpt-5.1,Belgium,56,de,imitation,5.121,2.5886,LLM
gpt-5.1,Belgium,56,en,imitation,5.2837,4.249,LLM
gpt-5.1,Belgium,56,fr,imitation,3.0727,3.9848,LLM
gpt-5.1,Bolivia,68,en,imitation,-0.19,-1.558,LLM
gpt-5.1,Bolivia,68,es,imitation,-0.692,-1.3018,LLM
gpt-5.1,Brazil,76,en,imitation,1.4231,0.3967,LLM
gpt-5.1,Brazil,76,pt,imitation,0.8392,0.6996,LLM
gpt-5.1,Burkina Faso,854,en,imitation,-1.9801,-2.0816,LLM
gpt-5.1,Burkina Faso,854,fr,imitation,-1.7693,-1.9153,LLM
gpt-5.1,Canada,124,en-native,imitation,4.9511,3.8767,LLM
gpt-5.1,Canada,124,fr,imitation,6.2071,2.4679,LLM
gpt-5.1,Chile,152,en,imitation,1.7428,2.2057,LLM
gpt-5.1,Chile,152,es,imitation,1.1718,1.0719,LLM
gpt-5.1,China,156,en,imitation,1.0391,0.7479,LLM
gpt-5.1,China,156,zh-cn,imitation,1.2674,0.8856,LLM
gpt-5.1,Colombia,170,en,imitation,1.8396,-2.0681,LLM
gpt-5.1,Colombia,170,es,imitation,0.014,-0.9604,LLM
