country_code,data_source,PC1_rescaled,PC2_rescaled,Cultural Region,model_name,language,country_code_clean,Country,Numeric,Islamic,Numeric_str,country_code_original
Morocco,Multilingual,-1.7545646222337967,-2.4231575722415046,African-Islamic,x-ai/grok-code-fast-1,en,Morocco,Morocco,504.0,True,504,Morocco
New Zealand,Multilingual,4.929900367671626,2.3959935442109397,English-Speaking,anthropic/claude-3.7-sonnet,en-native,New Zealand,New Zealand,554.0,False,554,New Zealand
New Zealand,Multilingual,4.543235232416667,2.8357968777477685,English-Speaking,anthropic/claude-sonnet-4.5,en-native,New Zealand,New Zealand,554.0,False,554,New Zealand
New Zealand,Multilingual,6.875844476760944,-0.08433413934914055,English-Speaking,deepseek/deepseek-chat-v3-0324,en-native,New Zealand,New Zealand,554.0,False,554,New Zealand
New Zealand,Multilingual,5.171921397568573,2.304226388393427,English-Speaking,google/gemini-2.0-flash-001,en-native,New Zealand,New Zealand,554.0,False,554,New Zealand
New Zealand,Multilingual,6.1901089459000085,1.6727412846407315,English-Speaking,google/gemini-2.5-flash,en-native,New Zealand,New Zealand,554.0,False,554,New Zealand
New Zealand,Multilingual,4.543222288712538,2.440199184372619,English-Speaking,meta-llama/llama-3.3-70b-instruct,en-native,New Zealand,New Zealand,554.0,False,554,New Zealand
New Zealand,Multilingual,8.399741560759436,-0.09321413209537002,English-Speaking,mistralai/mistral-nemo,en-native,New Zealand,New Zealand,554.0,False,554,New Zealand
New Zealand,Multilingual,6.25156348240662,1.1283413092983585,English-Speaking,openai/gpt-4o-mini,en-native,New Zealand,New Zealand,554.0,False,554,New Zealand
New Zealand,Multilingual,6.484114076376939,3.0911258452031465,English-Speaking,qwen/qwq-32b,en-native,New Zealand,New Zealand,554.0,False,554,New Zealand
New Zealand,Multilingual,6.583311574312287,1.5016206124595526,English-Speaking,x-ai/grok-code-fast-1,en-native,New Zealand,New Zealand,554.0,False,554,New Zealand
Peru,Multilingual,1.224489319751889,0.09647007664193215,Latin America,anthropic/claude-3.7-sonnet,en,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,1.4450252075131873,-1.2867486755779431,Latin America,anthropic/claude-3.7-sonnet,es,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,1.9123809659191182,0.46824368470108696,Latin America,anthropic/claude-sonnet-4.5,en,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,1.7630343300982005,0.20910524158627267,Latin America,anthropic/claude-sonnet-4.5,es,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,2.1329168536804164,-0.9149750675187884,Latin America,deepseek/deepseek-chat-v3-0324,en,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,2.1329168536804164,-0.9149750675187884,Latin America,deepseek/deepseek-chat-v3-0324,es,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,0.985748347708133,-0.005920316068908053,Latin America,google/gemini-2.0-flash-001,en,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,-0.8694284575536607,-1.4969854363415505,Latin America,google/gemini-2.0-flash-001,es,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,1.5385146342686662,-0.24933968079588173,Latin America,google/gemini-2.5-flash,en,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,1.384749883946037,-1.5851807765790022,Latin America,google/gemini-2.5-flash,es,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,0.9337713417108339,-0.28386842842592014,Latin America,meta-llama/llama-3.3-70b-instruct,en,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,0.5190552996250296,-0.867720596465896,Latin America,meta-llama/llama-3.3-70b-instruct,es,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,4.278468592958866,-0.756315966884836,Latin America,mistralai/mistral-nemo,en,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,0.935193814320547,0.517463740936563,Latin America,mistralai/mistral-nemo,es,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,3.5940976584537925,-0.4593335870201521,Latin America,openai/gpt-4o-mini,en,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,4.895406417769187,-1.6962706151069529,Latin America,openai/gpt-4o-mini,es,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,0.9480223350568029,-0.0647171124866731,Latin America,qwen/qwq-32b,en,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,1.9650353593028043,-0.3595421580056594,Latin America,qwen/qwq-32b,es,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,0.7230402366057042,-0.5052324628082959,Latin America,x-ai/grok-code-fast-1,en,Peru,Peru,604.0,False,604,Peru
Peru,Multilingual,0.9538042941050215,-0.36895484699660175,Latin America,x-ai/grok-code-fast-1,es,Peru,Peru,604.0,False,604,Peru
Russian Federation,Multilingual,-0.06423952849677755,-0.5748555563212233,Orthodox Europe,deepseek/deepseek-chat-v3-0324,en,Russian Federation,,,,,Russian Federation
Russian Federation,Multilingual,1.440984100576891,-0.9426788841404902,Orthodox Europe,deepseek/deepseek-chat-v3-0324,ru,Russian Federation,,,,,Russian Federation
Russian Federation,Multilingual,-0.4832723961852118,0.9176657184969222,Orthodox Europe,google/gemini-2.0-flash-001,en,Russian Federation,,,,,Russian Federation
Russian Federation,Multilingual,-0.5254035796341248,0.1777639627859991,Orthodox Europe,google/gemini-2.0-flash-001,ru,Russian Federation,,,,,Russian Federation
Russian Federation,Multilingual,0.3609979901643685,0.8358327416220319,Orthodox Europe,openai/gpt-4o-mini,en,Russian Federation,,,,,Russian Federation
Russian Federation,Multilingual,0.9093461622231908,-0.4842892757732484,Orthodox Europe,openai/gpt-4o-mini,ru,Russian Federation,,,,,Russian Federation
Russian Federation (the),Multilingual,-0.7542804458011491,0.5696951873761176,Orthodox Europe,anthropic/claude-3.7-sonnet,en,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-0.6245004227081811,0.4689711158383123,Orthodox Europe,anthropic/claude-3.7-sonnet,ru,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-0.6368778635833424,0.4657990995632381,Orthodox Europe,anthropic/claude-sonnet-4.5,en,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-0.16128775529498418,-0.501674675334124,Orthodox Europe,anthropic/claude-sonnet-4.5,ru,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-0.403964534946883,-0.9142476363815627,Orthodox Europe,deepseek/deepseek-chat-v3-0324,en,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,1.440984100576891,-0.9426788841404902,Orthodox Europe,deepseek/deepseek-chat-v3-0324,ru,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-0.7259491758371105,0.5050927574494833,Orthodox Europe,google/gemini-2.0-flash-001,en,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-0.7441542601195684,-0.9805163874812323,Orthodox Europe,google/gemini-2.0-flash-001,ru,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-0.4446732457860826,-0.8528172227300028,Orthodox Europe,google/gemini-2.5-flash,en,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,1.0525734687431476,-1.1867533274484152,Orthodox Europe,google/gemini-2.5-flash,ru,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-0.2542948751568952,-0.7725635857844776,Orthodox Europe,meta-llama/llama-3.3-70b-instruct,en,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-0.8065788548238603,0.2373758632742037,Orthodox Europe,meta-llama/llama-3.3-70b-instruct,ru,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,0.37741653797582553,0.4949349664596532,Orthodox Europe,mistralai/mistral-nemo,en,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-1.7208293876928238,0.4104295986965128,Orthodox Europe,mistralai/mistral-nemo,ru,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,0.5696211557730853,-0.8236813558335879,Orthodox Europe,openai/gpt-4o-mini,en,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,0.31052582830972925,-0.8953565417186481,Orthodox Europe,openai/gpt-4o-mini,ru,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-1.628668638585769,-1.110376325915452,Orthodox Europe,qwen/qwq-32b,en,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-0.6830911938607686,-1.072662007958572,Orthodox Europe,qwen/qwq-32b,ru,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-0.5314933028462699,0.7398600262886662,Orthodox Europe,x-ai/grok-code-fast-1,en,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Russian Federation (the),Multilingual,-0.952312707005705,0.40587438101371737,Orthodox Europe,x-ai/grok-code-fast-1,ru,Russian Federation (the),Russian Federation (the),643.0,False,643,Russian Federation (the)
Saudi Arabia,Multilingual,-1.917399465590596,-2.1774359176352647,Other,anthropic/claude-3.7-sonnet,ar,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-1.917399465590596,-2.1774359176352647,Other,anthropic/claude-3.7-sonnet,en,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-1.9649743243135132,-2.5901503948789784,Other,anthropic/claude-sonnet-4.5,ar,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-1.917399465590596,-2.1774359176352647,Other,anthropic/claude-sonnet-4.5,en,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-1.8000860990748873,-3.671932048907515,Other,deepseek/deepseek-chat-v3-0324,ar,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-1.5896763969951704,-3.504939226270041,Other,deepseek/deepseek-chat-v3-0324,en,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-2.1278091676703133,-2.344428740272739,Other,google/gemini-2.0-flash-001,ar,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-2.7735825740927575,-2.3718982859961186,Other,google/gemini-2.0-flash-001,en,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-2.1278091676703133,-2.344428740272739,Other,google/gemini-2.5-flash,ar,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-2.8211574328156748,-2.7846127632398328,Other,google/gemini-2.5-flash,en,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-0.9439029905727264,-3.4774696805466605,Other,meta-llama/llama-3.3-70b-instruct,ar,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-1.9649743243135132,-2.5901503948789784,Other,meta-llama/llama-3.3-70b-instruct,en,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,1.284055263719504,-3.238041078920975,Other,mistralai/mistral-nemo,ar,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-1.1087912158113524,-2.395688026518125,Other,mistralai/mistral-nemo,en,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-0.21790125120510195,-3.4599729930052088,Other,openai/gpt-4o-mini,ar,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-1.4018074283026887,-2.326932052731287,Other,openai/gpt-4o-mini,en,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-1.6122171303824064,-2.4939248753687617,Other,qwen/qwq-32b,ar,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-1.6122171303824064,-2.4939248753687617,Other,qwen/qwq-32b,en,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-2.8211574328156748,-2.7846127632398328,Other,x-ai/grok-code-fast-1,ar,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Saudi Arabia,Multilingual,-2.8211574328156748,-2.7846127632398328,Other,x-ai/grok-code-fast-1,en,Saudi Arabia,Saudi Arabia,682.0,False,682,Saudi Arabia
Singapore,Multilingual,0.032808698301429184,-0.6480364373083226,West & South Asia,anthropic/claude-3.7-sonnet,en,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,0.7207003444686585,-0.27626282924916806,West & South Asia,anthropic/claude-3.7-sonnet,zh-cn,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,0.9633771241205575,0.13631013179827098,West & South Asia,anthropic/claude-sonnet-4.5,en,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,4.125702636415588,0.12492757890353683,West & South Asia,anthropic/claude-sonnet-4.5,zh-cn,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,0.5142264499970839,-0.1330730835500436,West & South Asia,deepseek/deepseek-chat-v3-0324,en,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,0.8420387342946078,-0.06997634872544861,West & South Asia,deepseek/deepseek-chat-v3-0324,zh-cn,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,0.3928880601711345,-0.33935956407376305,West & South Asia,google/gemini-2.0-flash-001,en,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,-0.027931343988300383,-0.6733452093487118,West & South Asia,google/gemini-2.0-flash-001,zh-cn,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,2.1975927035782887,-0.5794837271418007,West & South Asia,google/gemini-2.5-flash,en,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,2.1975927035782887,-0.5794837271418007,West & South Asia,google/gemini-2.5-flash,zh-cn,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,0.2231870689306168,-0.5677828003627974,West & South Asia,meta-llama/llama-3.3-70b-instruct,en,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,0.6440064730900519,-0.23379715508784862,West & South Asia,meta-llama/llama-3.3-70b-instruct,zh-cn,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,2.4776218642182255,-1.0291859813017916,West & South Asia,mistralai/mistral-nemo,en,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,3.7280586201823445,-1.1905062285606798,West & South Asia,mistralai/mistral-nemo,zh-cn,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,2.7099176267171323,-0.1392246203343223,West & South Asia,openai/gpt-4o-mini,en,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,3.7357904036993426,-0.28376231332221274,West & South Asia,openai/gpt-4o-mini,zh-cn,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,1.2441639969728513,0.19460617232800714,West & South Asia,qwen/qwq-32b,en,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,2.6872547172358927,0.5238404613985164,West & South Asia,qwen/qwq-32b,zh-cn,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,0.7936761328800397,-0.09211310449076335,West & South Asia,x-ai/grok-code-fast-1,en,Singapore,Singapore,702.0,False,702,Singapore
Singapore,Multilingual,0.8317862260804345,-0.4463900250084663,West & South Asia,x-ai/grok-code-fast-1,zh-cn,Singapore,Singapore,702.0,False,702,Singapore
Spain,Multilingual,2.6696879795113437,2.306582497550438,Catholic Europe,anthropic/claude-3.7-sonnet,en,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,1.4817567791035149,1.7388408260283894,Catholic Europe,anthropic/claude-3.7-sonnet,es,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,2.9123647591632422,2.7191554585978763,Catholic Europe,anthropic/claude-sonnet-4.5,en,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,1.9959063270939308,2.226260989235963,Catholic Europe,anthropic/claude-sonnet-4.5,es,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,3.011227910369051,0.6796813207342315,Catholic Europe,deepseek/deepseek-chat-v3-0324,en,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,2.679479818463384,0.30640201757303764,Catholic Europe,deepseek/deepseek-chat-v3-0324,es,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,0.6259080173308932,1.994347362787585,Catholic Europe,google/gemini-2.0-flash-001,en,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,0.1076763225119639,0.7083678477691244,Catholic Europe,google/gemini-2.0-flash-001,es,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,3.646875131109914,2.257362441314961,Catholic Europe,google/gemini-2.5-flash,en,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,5.52005832015395,1.7614020707816802,Catholic Europe,google/gemini-2.5-flash,es,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,2.5566319400279145,0.9093109881157571,Catholic Europe,meta-llama/llama-3.3-70b-instruct,en,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,2.091113961813235,0.8944500342937599,Catholic Europe,meta-llama/llama-3.3-70b-instruct,es,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,6.524542715831455,-0.42187826378780635,Catholic Europe,mistralai/mistral-nemo,en,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,1.965369706032345,0.09042674711439051,Catholic Europe,mistralai/mistral-nemo,es,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,3.9063248219905873,1.340758064653992,Catholic Europe,openai/gpt-4o-mini,en,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,5.494226751682647,-1.2852033491615535,Catholic Europe,openai/gpt-4o-mini,es,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,4.259879459057315,3.05986017596245,Catholic Europe,qwen/qwq-32b,en,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,3.9759835654845586,1.1951660943616718,Catholic Europe,qwen/qwq-32b,es,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,6.902479755151226,3.7831625766707027,Catholic Europe,x-ai/grok-code-fast-1,en,Spain,Spain,724.0,False,724,Spain
Spain,Multilingual,4.1040324369095735,3.0680642791729826,Catholic Europe,x-ai/grok-code-fast-1,es,Spain,Spain,724.0,False,724,Spain
Taiwan (Province of China),Multilingual,2.341875695213819,2.2434857627258427,Confucian,anthropic/claude-3.7-sonnet,en,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,1.7200283879578304,1.47030882778267,Confucian,anthropic/claude-3.7-sonnet,zh-cn,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,1.67217618962492,2.9617236062222547,Confucian,anthropic/claude-3.7-sonnet,zh-tw,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,1.7283693663635566,2.4615963554124276,Confucian,anthropic/claude-sonnet-4.5,en,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,3.650476591988517,2.1175761045315107,Confucian,anthropic/claude-sonnet-4.5,zh-cn,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,3.4400668899087994,1.9505832818940356,Confucian,anthropic/claude-sonnet-4.5,zh-tw,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,0.7290413228743846,0.7150246983805888,Confucian,deepseek/deepseek-chat-v3-0324,en,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,2.6790104552739438,-0.0645203733835217,Confucian,deepseek/deepseek-chat-v3-0324,zh-cn,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,1.364354196885708,1.8427369138412686,Confucian,deepseek/deepseek-chat-v3-0324,zh-tw,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,2.15899355317916,1.1909992140851247,Confucian,google/gemini-2.0-flash-001,en,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,0.3360838254895479,-0.05448576777755324,Confucian,google/gemini-2.0-flash-001,zh-cn,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,0.6316290322148904,-0.23696917136292292,Confucian,google/gemini-2.0-flash-001,zh-tw,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,3.383697656818046,1.387127903619014,Confucian,google/gemini-2.5-flash,en,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,2.8247443074557883,-0.23301889112303503,Confucian,google/gemini-2.5-flash,zh-cn,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,3.075862720374706,-0.12745648213712055,Confucian,google/gemini-2.5-flash,zh-tw,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,0.6440064730900519,-0.23379715508784862,Confucian,meta-llama/llama-3.3-70b-instruct,en,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,0.21306088324903635,0.9824287744945526,Confucian,meta-llama/llama-3.3-70b-instruct,zh-cn,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,1.8864806594205632,2.2962698539479875,Confucian,meta-llama/llama-3.3-70b-instruct,zh-tw,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,2.5441524430847573,-0.057465288286758114,Confucian,mistralai/mistral-nemo,en,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,2.265183562550436,-2.416400999540131,Confucian,mistralai/mistral-nemo,zh-cn,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,4.462568992129017,-1.652299245843594,Confucian,mistralai/mistral-nemo,zh-tw,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,2.8595872865071206,0.0024594302627627147,Confucian,openai/gpt-4o-mini,en,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,2.3276576622597553,0.9816836724956645,Confucian,openai/gpt-4o-mini,zh-cn,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,3.543585785902083,1.0348540089710287,Confucian,openai/gpt-4o-mini,zh-tw,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,2.577829049562525,0.5938493261105418,Confucian,qwen/qwq-32b,en,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,3.0269797236859985,0.8632325414588563,Confucian,qwen/qwq-32b,zh-cn,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,2.9994818807726875,2.3239321130726607,Confucian,qwen/qwq-32b,zh-tw,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,4.866215715574598,0.7115661185468763,Confucian,x-ai/grok-code-fast-1,en,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,4.538913834358731,2.1620209179271805,Confucian,x-ai/grok-code-fast-1,zh-cn,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Taiwan (Province of China),Multilingual,4.822299324849831,2.5131634653230592,Confucian,x-ai/grok-code-fast-1,zh-tw,Taiwan (Province of China),Taiwan (Province of China),158.0,False,158,Taiwan (Province of China)
Tajikistan,Multilingual,-1.3469104016411726,-1.7017662217632308,West & South Asia,anthropic/claude-3.7-sonnet,en,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,-2.9210534577405762,0.5860702344415321,West & South Asia,anthropic/claude-3.7-sonnet,ru,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,-1.4682487914671216,-1.9080527022869496,West & South Asia,anthropic/claude-sonnet-4.5,en,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,-0.4467514681507476,-2.158489508957437,West & South Asia,anthropic/claude-sonnet-4.5,ru,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,-1.2255720118152236,-1.4954797412395113,West & South Asia,deepseek/deepseek-chat-v3-0324,en,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,0.6074639015559695,-1.8002063342341832,West & South Asia,deepseek/deepseek-chat-v3-0324,ru,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,-1.6565176016562386,-0.2792538116571102,West & South Asia,google/gemini-2.0-flash-001,en,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,-1.5856513736849287,-1.804156614474071,West & South Asia,google/gemini-2.0-flash-001,ru,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,0.3687229295122138,-1.9025967269450232,West & South Asia,google/gemini-2.5-flash,en,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,1.265614748853575,-1.769564772235729,West & South Asia,google/gemini-2.5-flash,ru,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,-1.634013975099497,-1.8262933702393862,West & South Asia,meta-llama/llama-3.3-70b-instruct,en,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,-1.644140160781078,-0.2760817953820362,West & South Asia,meta-llama/llama-3.3-70b-instruct,ru,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,0.9625023811599512,-1.0491732397596683,West & South Asia,mistralai/mistral-nemo,en,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,-0.8039062369009328,0.6302007390977563,West & South Asia,mistralai/mistral-nemo,ru,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,0.47401541827236904,-1.3874167731500844,West & South Asia,openai/gpt-4o-mini,en,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
