country_code,Country,year,weight,data_source,model_name,model_region,cultural_region,language,entity_id,A008,A165,E018,E025,F063,F118,F120,G006,Y002,Y003
858.0,Uruguay,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,es,gpt-4o-mini_Uruguay_es,2.0,1.0,2.0,1.0,4.0,10.0,8.0,1.0,2.0,2.0
372.0,Ireland,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,en-native,gpt-4o-mini_Ireland_en-native,2.0,1.0,3.0,1.0,6.0,10.0,5.0,1.0,2.0,1.0
156.0,China,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Confucian,en,gpt-4o-mini_China_en,2.0,2.0,1.0,3.0,3.0,4.0,6.0,1.0,1.0,1.0
630.0,Puerto Rico,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,es,gpt-4o-mini_Puerto Rico_es,2.0,1.0,1.0,1.0,8.0,8.0,7.0,1.0,2.0,1.0
56.0,Belgium,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Catholic Europe,de,gpt-4o-mini_Belgium_de,2.0,1.0,1.0,1.0,4.0,10.0,7.0,2.0,3.0,1.0
275.0,Palestine,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,fr,gpt-4o-mini_Palestine_fr,3.0,2.0,1.0,1.0,10.0,1.0,2.0,2.0,2.0,3.0
634.0,Qatar,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,fr,gpt-4o-mini_Qatar_fr,2.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0
414.0,Kuwait,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,fr,gpt-4o-mini_Kuwait_fr,2.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0
112.0,Belarus,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Orthodox Europe,ru,gpt-4o-mini_Belarus_ru,2.0,2.0,1.0,1.0,7.0,2.0,5.0,2.0,1.0,1.0
398.0,Kazakhstan,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en,gpt-4o-mini_Kazakhstan_en,2.0,1.0,1.0,2.0,8.0,3.0,4.0,1.0,1.0,1.0
158.0,Taiwan,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,en,gpt-4o-mini_Taiwan_en,2.0,1.0,1.0,2.0,6.0,7.0,6.0,1.0,1.0,1.0
344.0,Hong Kong,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Confucian,zh-hk,gpt-4o-mini_Hong Kong_zh-hk,2.0,2.0,3.0,1.0,5.0,7.0,6.0,2.0,1.0,2.0
466.0,Mali,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en,gpt-4o-mini_Mali_en,2.0,1.0,1.0,3.0,10.0,1.0,2.0,1.0,1.0,1.0
422.0,Lebanon,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,fr,gpt-4o-mini_Lebanon_fr,3.0,2.0,1.0,2.0,8.0,2.0,2.0,2.0,2.0,1.0
466.0,Mali,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,fr,gpt-4o-mini_Mali_fr,2.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0
710.0,South Africa,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en-native,gpt-4o-mini_South Africa_en-native,2.0,2.0,2.0,1.0,8.0,7.0,6.0,2.0,2.0,1.0
400.0,Jordan,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,fr,gpt-4o-mini_Jordan_fr,2.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,3.0,1.0
40.0,Austria,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Catholic Europe,en,gpt-4o-mini_Austria_en,2.0,1.0,2.0,1.0,4.0,8.0,6.0,2.0,1.0,1.0
604.0,Peru,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,es,gpt-4o-mini_Peru_es,2.0,2.0,1.0,1.0,9.0,6.0,4.0,1.0,3.0,1.0
620.0,Portugal,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Catholic Europe,pt,gpt-4o-mini_Portugal_pt,2.0,1.0,3.0,1.0,5.0,10.0,7.0,1.0,2.0,1.0
586.0,Pakistan,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en-native,gpt-4o-mini_Pakistan_en-native,2.0,2.0,1.0,2.0,10.0,1.0,2.0,2.0,1.0,1.0
368.0,Iraq,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,fr,gpt-4o-mini_Iraq_fr,2.0,2.0,1.0,2.0,10.0,1.0,1.0,2.0,1.0,1.0
398.0,Kazakhstan,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,ru,gpt-4o-mini_Kazakhstan_ru,2.0,1.0,1.0,1.0,8.0,2.0,4.0,1.0,1.0,2.0
756.0,Switzerland,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Protestant Europe,de,gpt-4o-mini_Switzerland_de,2.0,1.0,1.0,1.0,4.0,10.0,7.0,2.0,2.0,2.0
442.0,Luxembourg,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Catholic Europe,fr,gpt-4o-mini_Luxembourg_fr,2.0,1.0,1.0,1.0,5.0,10.0,7.0,1.0,2.0,2.0
320.0,Guatemala,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,en,gpt-4o-mini_Guatemala_en,2.0,1.0,1.0,1.0,10.0,4.0,2.0,2.0,1.0,1.0
604.0,Peru,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,en,gpt-4o-mini_Peru_en,2.0,1.0,1.0,1.0,9.0,5.0,4.0,2.0,3.0,1.0
276.0,Germany,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Protestant Europe,en,gpt-4o-mini_Germany_en,2.0,1.0,2.0,1.0,4.0,10.0,7.0,2.0,1.0,2.0
756.0,Switzerland,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Protestant Europe,fr,gpt-4o-mini_Switzerland_fr,2.0,1.0,1.0,1.0,4.0,10.0,7.0,1.0,2.0,2.0
156.0,China,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Confucian,zh-cn,gpt-4o-mini_China_zh-cn,2.0,1.0,1.0,2.0,5.0,3.0,5.0,2.0,1.0,3.0
76.0,Brazil,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,pt,gpt-4o-mini_Brazil_pt,2.0,2.0,3.0,2.0,8.0,9.0,5.0,2.0,2.0,2.0
380.0,Italy,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Catholic Europe,en,gpt-4o-mini_Italy_en,2.0,1.0,3.0,1.0,7.0,8.0,5.0,1.0,3.0,1.0
558.0,Nicaragua,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,en,gpt-4o-mini_Nicaragua_en,2.0,1.0,1.0,1.0,9.0,4.0,2.0,2.0,3.0,1.0
332.0,Haiti,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,en,gpt-4o-mini_Haiti_en,2.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,1.0,1.0
780.0,Trinidad and Tobago,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,en-native,gpt-4o-mini_Trinidad and Tobago_en-native,2.0,1.0,2.0,1.0,10.0,4.0,4.0,1.0,2.0,1.0
170.0,Colombia,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,en,gpt-4o-mini_Colombia_en,2.0,1.0,1.0,1.0,9.0,7.0,4.0,1.0,1.0,1.0
446.0,Macao,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Confucian,zh-cn,gpt-4o-mini_Macao_zh-cn,2.0,1.0,1.0,1.0,7.0,5.0,5.0,2.0,1.0,2.0
12.0,Algeria,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,fr,gpt-4o-mini_Algeria_fr,2.0,2.0,1.0,2.0,10.0,1.0,2.0,2.0,3.0,1.0
40.0,Austria,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Catholic Europe,de,gpt-4o-mini_Austria_de,2.0,1.0,1.0,1.0,4.0,9.0,7.0,2.0,3.0,1.0
12.0,Algeria,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,ar,gpt-4o-mini_Algeria_ar,2.0,1.0,3.0,2.0,10.0,1.0,3.0,1.0,1.0,1.0
442.0,Luxembourg,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Catholic Europe,de,gpt-4o-mini_Luxembourg_de,2.0,1.0,1.0,1.0,4.0,10.0,7.0,1.0,3.0,1.0
344.0,Hong Kong,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Confucian,zh-cn,gpt-4o-mini_Hong Kong_zh-cn,2.0,2.0,3.0,1.0,5.0,7.0,6.0,2.0,1.0,2.0
422.0,Lebanon,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en,gpt-4o-mini_Lebanon_en,2.0,2.0,3.0,2.0,10.0,3.0,3.0,2.0,1.0,1.0
417.0,Kyrgyzstan,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en,gpt-4o-mini_Kyrgyzstan_en,2.0,1.0,1.0,2.0,9.0,2.0,4.0,1.0,1.0,1.0
434.0,Libya,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,fr,gpt-4o-mini_Libya_fr,2.0,1.0,1.0,2.0,10.0,1.0,2.0,2.0,1.0,1.0
417.0,Kyrgyzstan,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,ru,gpt-4o-mini_Kyrgyzstan_ru,2.0,1.0,1.0,1.0,9.0,2.0,4.0,1.0,1.0,3.0
788.0,Tunisia,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,ar,gpt-4o-mini_Tunisia_ar,2.0,1.0,1.0,2.0,10.0,2.0,5.0,1.0,1.0,1.0
646.0,Rwanda,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en-native,gpt-4o-mini_Rwanda_en-native,2.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0
818.0,Egypt,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,ar,gpt-4o-mini_Egypt_ar,2.0,2.0,1.0,2.0,10.0,1.0,3.0,1.0,1.0,1.0
840.0,United States,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,en-native,gpt-4o-mini_United States_en-native,2.0,1.0,3.0,1.0,7.0,8.0,7.0,2.0,4.0,2.0
368.0,Iraq,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,ar,gpt-4o-mini_Iraq_ar,2.0,2.0,1.0,2.0,10.0,2.0,2.0,2.0,1.0,1.0
862.0,Venezuela,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,en,gpt-4o-mini_Venezuela_en,2.0,2.0,3.0,1.0,10.0,5.0,4.0,2.0,3.0,1.0
400.0,Jordan,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,ar,gpt-4o-mini_Jordan_ar,2.0,1.0,1.0,2.0,10.0,2.0,2.0,1.0,1.0,1.0
368.0,Iraq,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en,gpt-4o-mini_Iraq_en,2.0,2.0,1.0,3.0,10.0,1.0,2.0,2.0,1.0,1.0
826.0,United Kingdom,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,en-native,gpt-4o-mini_United Kingdom_en-native,2.0,1.0,3.0,1.0,4.0,10.0,7.0,2.0,4.0,1.0
630.0,Puerto Rico,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,en-native,gpt-4o-mini_Puerto Rico_en-native,1.0,1.0,3.0,1.0,10.0,8.0,4.0,2.0,2.0,1.0
276.0,Germany,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Protestant Europe,de,gpt-4o-mini_Germany_de,2.0,2.0,1.0,1.0,3.0,10.0,7.0,2.0,3.0,1.0
646.0,Rwanda,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,fr,gpt-4o-mini_Rwanda_fr,2.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0
620.0,Portugal,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Catholic Europe,en,gpt-4o-mini_Portugal_en,2.0,1.0,3.0,1.0,7.0,8.0,5.0,1.0,3.0,1.0
275.0,Palestine,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,en,gpt-4o-mini_Palestine_en,3.0,2.0,3.0,1.0,10.0,1.0,2.0,1.0,2.0,1.0
170.0,Colombia,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,es,gpt-4o-mini_Colombia_es,2.0,1.0,1.0,1.0,9.0,7.0,7.0,2.0,2.0,1.0
818.0,Egypt,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,fr,gpt-4o-mini_Egypt_fr,2.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,3.0,1.0
504.0,Morocco,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,ar,gpt-4o-mini_Morocco_ar,2.0,1.0,1.0,2.0,10.0,2.0,3.0,1.0,1.0,1.0
250.0,France,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Catholic Europe,en,gpt-4o-mini_France_en,2.0,1.0,3.0,1.0,4.0,10.0,8.0,2.0,2.0,1.0
887.0,Yemen,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en,gpt-4o-mini_Yemen_en,2.0,2.0,1.0,3.0,10.0,1.0,1.0,2.0,1.0,1.0
756.0,Switzerland,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Protestant Europe,it,gpt-4o-mini_Switzerland_it,1.0,1.0,1.0,1.0,4.0,10.0,7.0,1.0,2.0,2.0
862.0,Venezuela,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,es,gpt-4o-mini_Venezuela_es,2.0,2.0,1.0,1.0,10.0,5.0,5.0,2.0,3.0,1.0
484.0,Mexico,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,en,gpt-4o-mini_Mexico_en,2.0,1.0,1.0,1.0,10.0,7.0,4.0,1.0,3.0,1.0
112.0,Belarus,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Orthodox Europe,en,gpt-4o-mini_Belarus_en,2.0,2.0,1.0,3.0,7.0,3.0,4.0,2.0,1.0,1.0
854.0,Burkina Faso,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,fr,gpt-4o-mini_Burkina Faso_fr,2.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0
344.0,Hong Kong,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Confucian,en-native,gpt-4o-mini_Hong Kong_en-native,2.0,2.0,2.0,1.0,5.0,7.0,6.0,2.0,1.0,1.0
124.0,Canada,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,English-Speaking,fr,gpt-4o-mini_Canada_fr,2.0,1.0,1.0,1.0,5.0,10.0,7.0,1.0,2.0,2.0
608.0,Philippines,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,en-native,gpt-4o-mini_Philippines_en-native,1.0,1.0,1.0,2.0,10.0,7.0,2.0,1.0,3.0,1.0
434.0,Libya,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,ar,gpt-4o-mini_Libya_ar,2.0,1.0,1.0,2.0,10.0,1.0,2.0,2.0,1.0,1.0
634.0,Qatar,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en,gpt-4o-mini_Qatar_en,1.0,1.0,1.0,3.0,10.0,1.0,2.0,1.0,1.0,1.0
124.0,Canada,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,English-Speaking,en-native,gpt-4o-mini_Canada_en-native,2.0,1.0,2.0,1.0,4.0,10.0,7.0,1.0,2.0,2.0
446.0,Macao,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Confucian,en,gpt-4o-mini_Macao_en,2.0,1.0,1.0,2.0,7.0,6.0,4.0,2.0,1.0,1.0
410.0,Korea,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,en,gpt-4o-mini_Korea_en,2.0,2.0,1.0,1.0,7.0,4.0,5.0,1.0,1.0,1.0
56.0,Belgium,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Catholic Europe,en,gpt-4o-mini_Belgium_en,2.0,1.0,2.0,1.0,4.0,10.0,7.0,2.0,2.0,1.0
818.0,Egypt,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en,gpt-4o-mini_Egypt_en,2.0,2.0,1.0,3.0,10.0,1.0,2.0,2.0,1.0,1.0
442.0,Luxembourg,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Catholic Europe,en,gpt-4o-mini_Luxembourg_en,1.0,1.0,2.0,1.0,5.0,10.0,7.0,1.0,2.0,1.0
558.0,Nicaragua,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,es,gpt-4o-mini_Nicaragua_es,2.0,1.0,1.0,1.0,10.0,4.0,4.0,1.0,1.0,1.0
724.0,Spain,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Catholic Europe,en,gpt-4o-mini_Spain_en,2.0,1.0,3.0,1.0,5.0,10.0,7.0,2.0,2.0,1.0
643.0,Russia,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,en,gpt-4o-mini_Russia_en,2.0,2.0,1.0,3.0,6.0,3.0,5.0,2.0,1.0,1.0
643.0,Russia,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,ru,gpt-4o-mini_Russia_ru,2.0,2.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,3.0
12.0,Algeria,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en,gpt-4o-mini_Algeria_en,2.0,2.0,1.0,2.0,10.0,1.0,2.0,2.0,1.0,1.0
484.0,Mexico,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,es,gpt-4o-mini_Mexico_es,2.0,1.0,1.0,1.0,9.0,8.0,7.0,1.0,2.0,1.0
288.0,Ghana,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en-native,gpt-4o-mini_Ghana_en-native,1.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0
858.0,Uruguay,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,en,gpt-4o-mini_Uruguay_en,2.0,1.0,3.0,1.0,4.0,10.0,7.0,1.0,2.0,2.0
218.0,Ecuador,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,es,gpt-4o-mini_Ecuador_es,2.0,1.0,1.0,1.0,9.0,5.0,5.0,1.0,2.0,1.0
756.0,Switzerland,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Protestant Europe,en,gpt-4o-mini_Switzerland_en,1.0,1.0,2.0,1.0,5.0,9.0,7.0,1.0,1.0,2.0
152.0,Chile,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,es,gpt-4o-mini_Chile_es,2.0,2.0,1.0,1.0,7.0,8.0,7.0,2.0,2.0,1.0
380.0,Italy,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Catholic Europe,it,gpt-4o-mini_Italy_it,2.0,2.0,1.0,1.0,5.0,8.0,7.0,1.0,3.0,1.0
404.0,Kenya,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en-native,gpt-4o-mini_Kenya_en-native,2.0,1.0,1.0,2.0,10.0,1.0,3.0,1.0,1.0,1.0
36.0,Australia,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,English-Speaking,en-native,gpt-4o-mini_Australia_en-native,2.0,1.0,3.0,1.0,4.0,10.0,7.0,2.0,2.0,2.0
854.0,Burkina Faso,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en,gpt-4o-mini_Burkina Faso_en,2.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0
275.0,Palestine,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,ar,gpt-4o-mini_Palestine_ar,2.0,2.0,3.0,1.0,10.0,1.0,2.0,1.0,1.0,1.0
392.0,Japan,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Confucian,ja,gpt-4o-mini_Japan_ja,2.0,1.0,1.0,1.0,5.0,7.0,5.0,1.0,1.0,2.0
716.0,Zimbabwe,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en-native,gpt-4o-mini_Zimbabwe_en-native,2.0,1.0,1.0,2.0,10.0,1.0,2.0,2.0,1.0,1.0
702.0,Singapore,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,West & South Asia,en-native,gpt-4o-mini_Singapore_en-native,2.0,1.0,1.0,2.0,7.0,5.0,5.0,1.0,1.0,1.0
554.0,New Zealand,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,English-Speaking,en-native,gpt-4o-mini_New Zealand_en-native,1.0,1.0,2.0,1.0,5.0,10.0,7.0,1.0,2.0,2.0
422.0,Lebanon,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,ar,gpt-4o-mini_Lebanon_ar,2.0,2.0,3.0,1.0,8.0,3.0,4.0,2.0,1.0,1.0
32.0,Argentina,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,es,gpt-4o-mini_Argentina_es,2.0,2.0,1.0,1.0,7.0,10.0,7.0,2.0,3.0,1.0
76.0,Brazil,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,en,gpt-4o-mini_Brazil_en,2.0,1.0,2.0,1.0,8.0,8.0,5.0,2.0,2.0,1.0
320.0,Guatemala,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,es,gpt-4o-mini_Guatemala_es,2.0,2.0,1.0,1.0,10.0,4.0,4.0,2.0,1.0,1.0
634.0,Qatar,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,ar,gpt-4o-mini_Qatar_ar,1.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0
332.0,Haiti,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,fr,gpt-4o-mini_Haiti_fr,2.0,2.0,1.0,2.0,10.0,2.0,2.0,2.0,2.0,1.0
504.0,Morocco,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en,gpt-4o-mini_Morocco_en,2.0,1.0,1.0,2.0,10.0,2.0,3.0,1.0,1.0,1.0
702.0,Singapore,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,West & South Asia,zh-cn,gpt-4o-mini_Singapore_zh-cn,2.0,1.0,1.0,2.0,5.0,5.0,5.0,2.0,1.0,2.0
414.0,Kuwait,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,ar,gpt-4o-mini_Kuwait_ar,2.0,1.0,1.0,2.0,10.0,1.0,3.0,1.0,1.0,1.0
400.0,Jordan,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,African-Islamic,en,gpt-4o-mini_Jordan_en,2.0,1.0,1.0,3.0,10.0,2.0,2.0,1.0,1.0,1.0
218.0,Ecuador,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,en,gpt-4o-mini_Ecuador_en,2.0,1.0,1.0,1.0,10.0,6.0,4.0,1.0,3.0,1.0
414.0,Kuwait,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Unknown,en,gpt-4o-mini_Kuwait_en,2.0,1.0,1.0,3.0,10.0,1.0,2.0,1.0,1.0,1.0
152.0,Chile,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,en,gpt-4o-mini_Chile_en,2.0,1.0,1.0,1.0,7.0,7.0,5.0,2.0,3.0,1.0
32.0,Argentina,2025,1.0,multilingual_roleplay,gpt-4o-mini,Unknown,Latin America,en,gpt-4o-mini_Argentina_en,2.0,1.0,3.0,1.0,7.0,9.0,7.0,2.0,3.0,1.0
604.0,Peru,2025,1.0,multilingual_roleplay,gemma-3-4b-it,Unknown,Latin America,en,gemma-3-4b-it_Peru_en,2.0,2.0,3.0,3.0,7.0,6.0,7.0,1.0,1.0,1.0
400.0,Jordan,2025,1.0,multilingual_roleplay,gemma-3-4b-it,Unknown,African-Islamic,fr,gemma-3-4b-it_Jordan_fr,1.0,1.0,3.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0
380.0,Italy,2025,1.0,multilingual_roleplay,gemma-3-4b-it,Unknown,Catholic Europe,en,gemma-3-4b-it_Italy_en,2.0,2.0,3.0,3.0,7.0,7.0,7.0,4.0,1.0,1.0
32.0,Argentina,2025,1.0,multilingual_roleplay,gemma-3-4b-it,Unknown,Latin America,en,gemma-3-4b-it_Argentina_en,2.0,2.0,3.0,3.0,7.0,7.0,7.0,2.0,1.0,1.0
788.0,Tunisia,2025,1.0,multilingual_roleplay,gemma-3-4b-it,Unknown,African-Islamic,ar,gemma-3-4b-it_Tunisia_ar,2.0,1.0,2.0,1.0,9.0,6.0,2.0,1.0,1.0,1.0
558.0,Nicaragua,2025,1.0,multilingual_roleplay,gemma-3-4b-it,Unknown,Latin America,en,gemma-3-4b-it_Nicaragua_en,2.0,2.0,3.0,3.0,8.0,6.0,7.0,1.0,1.0,3.0
608.0,Philippines,2025,1.0,multilingual_roleplay,gemma-3-4b-it,Unknown,Unknown,en-native,gemma-3-4b-it_Philippines_en-native,2.0,2.0,3.0,3.0,8.0,6.0,7.0,1.0,1.0,1.0
756.0,Switzerland,2025,1.0,multilingual_roleplay,gemma-3-4b-it,Unknown,Protestant Europe,fr,gemma-3-4b-it_Switzerland_fr,1.0,1.0,3.0,1.0,6.0,7.0,7.0,2.0,1.0,2.0
643.0,Russia,2025,1.0,multilingual_roleplay,gemma-3-4b-it,Unknown,Unknown,ru,gemma-3-4b-it_Russia_ru,2.0,1.0,3.0,3.0,7.0,4.0,6.0,2.0,1.0,3.0
484.0,Mexico,2025,1.0,multilingual_roleplay,gemma-3-4b-it,Unknown,Latin America,en,gemma-3-4b-it_Mexico_en,2.0,2.0,3.0,3.0,7.0,7.0,7.0,2.0,1.0,3.0
12.0,Algeria,2025,1.0,multilingual_roleplay,gemma-3-4b-it,Unknown,African-Islamic,fr,gemma-3-4b-it_Algeria_fr,1.0,1.0,3.0,1.0,7.0,6.0,6.0,2.0,1.0,2.0
158.0,Taiwan,2025,1.0,multilingual_roleplay,gemma-3-4b-it,Unknown,Unknown,en,gemma-3-4b-it_Taiwan_en,2.0,2.0,3.0,3.0,7.0,6.0,7.0,2.0,1.0,1.0
566.0,Nigeria,2025,1.0,multilingual_roleplay,gemma-3-4b-it,Unknown,African-Islamic,en-native,gemma-3-4b-it_Nigeria_en-native,2.0,2.0,3.0,3.0,9.0,2.0,7.0,1.0,1.0,3.0
